GENE PRODUCT DB	GENE PRODUCT ID	QUALIFIER	GO TERM	GO NAME	TAXON ID	GO ASPECT
UniProtKB	B1X7K4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7K4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7L6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7L6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7N0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7S8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7S8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7S8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7U9	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X7U9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X7U9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7U9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7U9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7U9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7V2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7V2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7V2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7X6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X7Y8	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X7Y8	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X7Y8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7Y8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X7Y8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X814	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X814	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X814	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X814	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X825	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X825	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X825	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X831	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X831	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X831	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X831	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X833	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X833	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X833	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X838	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X838	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X838	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X838	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X838	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X838	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X838	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X847	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X847	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X847	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X848	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X848	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X848	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X850	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X850	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X850	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X852	part_of	GO:0005694	chromosome	316385	C
UniProtKB	B1X869	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X883	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X883	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X884	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X884	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X884	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X884	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X893	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X893	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X893	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X893	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X893	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X893	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X893	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8A2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8A2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8A2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8A5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8A5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8A5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8G8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8G8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8G8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8H5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8H5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8H5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8H5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8I1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8I1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8I1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8J1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8J1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8J1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M0	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8M0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8M0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8M0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8M0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8M2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M6	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X8M6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M8	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X8M8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8M8	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X8M8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8P9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8P9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8P9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8P9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8P9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8P9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Q2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q2	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8Q8	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8S1	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8V3	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8V3	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8V3	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8V5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8V5	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X8V5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X8W5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8W5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8W5	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X8W7	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8W7	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8W7	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8W7	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8W7	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8W7	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X0	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X1	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8X2	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z8	part_of	GO:0030964	NADH dehydrogenase complex	316385	C
UniProtKB	B1X8Z8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z8	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8Z8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X8Z9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X8Z9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X900	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X900	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X900	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X900	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X900	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X900	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X903	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X903	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X906	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X906	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X906	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X906	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X906	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X906	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X927	part_of	GO:0009317	acetyl-CoA carboxylase complex	316385	C
UniProtKB	B1X927	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X927	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X927	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X931	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X931	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X931	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X931	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X935	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X935	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X935	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X939	part_of	GO:0030288	outer membrane-bounded periplasmic space	316385	C
UniProtKB	B1X939	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X939	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X939	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X942	part_of	GO:0009331	glycerol-3-phosphate dehydrogenase complex	316385	C
UniProtKB	B1X942	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X942	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X942	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X943	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X943	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X943	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X950	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X950	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X950	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X968	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X968	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X968	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X970	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X970	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X971	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X971	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X975	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X975	part_of	GO:0009295	nucleoid	316385	C
UniProtKB	B1X975	part_of	GO:0043590	bacterial nucleoid	316385	C
UniProtKB	B1X975	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B5	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9B5	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9B5	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9B5	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9B5	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9B6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B6	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B7	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B7	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9B7	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9E7	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9E7	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9E7	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9G1	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9G1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9G2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9G2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9G2	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9G6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9G6	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9H8	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9J2	part_of	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	316385	C
UniProtKB	B1X9J2	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9J2	part_of	GO:0009288	bacterial-type flagellum	316385	C
UniProtKB	B1X9J2	part_of	GO:0009279	cell outer membrane	316385	C
UniProtKB	B1X9J2	part_of	GO:0009279	cell outer membrane	316385	C
UniProtKB	B1X9J2	part_of	GO:0009425	bacterial-type flagellum basal body	316385	C
UniProtKB	B1X9J2	part_of	GO:0009279	cell outer membrane	316385	C
UniProtKB	B1X9J3	part_of	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	316385	C
UniProtKB	B1X9J3	part_of	GO:0030288	outer membrane-bounded periplasmic space	316385	C
UniProtKB	B1X9J3	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9J3	part_of	GO:0009288	bacterial-type flagellum	316385	C
UniProtKB	B1X9J3	part_of	GO:0042597	periplasmic space	316385	C
UniProtKB	B1X9J3	part_of	GO:0009425	bacterial-type flagellum basal body	316385	C
UniProtKB	B1X9L4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L4	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9L5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R0	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9R1	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9R1	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9R1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R1	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9R9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9R9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9S9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9S9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9S9	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9T1	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X9T1	part_of	GO:0005840	ribosome	316385	C
UniProtKB	B1X9T3	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9T3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T3	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T4	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9T5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9T5	part_of	GO:0005737	cytoplasm	316385	C
UniProtKB	B1X9T9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0005887	integral component of plasma membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0016021	integral component of membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9T9	part_of	GO:0005886	plasma membrane	316385	C
UniProtKB	B1X9U9	part_of	GO:0016020	membrane	316385	C
UniProtKB	B1X9U9	part_of	GO:0046930	pore complex	316385	C
UniProtKB	B1X9U9	part_of	GO:0016021	integral component of membrane	316385	C
